,Ethnic,General
wing bone,0.006134969325153374,0.014492753623188406
cream potato,0.006134969325153374,0.014492753623188406
cream horseradish sauce,0.006134969325153374,0.014492753623188406
quaker roll oat,0.006134969325153374,0.014492753623188406
cherry bounce,0.006134969325153374,0.014492753623188406
cottolene,0.006134969325153374,0.014492753623188406
buttered gravy,0.006134969325153374,0.014492753623188406
cauliflower cream,0.006134969325153374,0.014492753623188406
liverpool salt,0.006134969325153374,0.014492753623188406
corn meal mush,0.006134969325153374,0.014492753623188406
loaf,0.012269938650306749,0.014492753623188406
veal kidney suet,0.006134969325153374,0.014492753623188406
rock fish,0.006134969325153374,0.014492753623188406
wild cherry,0.006134969325153374,0.014492753623188406
duck stock,0.006134969325153374,0.014492753623188406
fin,0.018404907975460124,0.014492753623188406
beef skin,0.006134969325153374,0.014492753623188406
raspberry water,0.006134969325153374,0.014492753623188406
white,0.006134969325153374,0.014492753623188406
veal fat,0.006134969325153374,0.014492753623188406
stoned cherry,0.006134969325153374,0.014492753623188406
sherbet,0.006134969325153374,0.014492753623188406
pickerel,0.049079754601226995,0.014492753623188406
body bone,0.006134969325153374,0.014492753623188406
butter walnut,0.006134969325153374,0.014492753623188406
red curacoa,0.006134969325153374,0.014492753623188406
sweet spice,0.006134969325153374,0.014492753623188406
apollinaris water,0.024539877300613498,0.014492753623188406
fried bread,0.012269938650306749,0.014492753623188406
wiener,0.012269938650306749,0.014492753623188406
poivrade,0.006134969325153374,0.014492753623188406
sweet catawba wine,0.006134969325153374,0.014492753623188406
indian bread,0.006134969325153374,0.014492753623188406
lean raw ham,0.006134969325153374,0.014492753623188406
tongue broth,0.006134969325153374,0.014492753623188406
pink,0.024539877300613498,0.014492753623188406
ornamental frosting,0.006134969325153374,0.014492753623188406
nasturtium blossom,0.006134969325153374,0.014492753623188406
fat fowl,0.024539877300613498,0.014492753623188406
shell fish,0.006134969325153374,0.014492753623188406
herring fillet,0.006134969325153374,0.014492753623188406
calf udder,0.012269938650306749,0.014492753623188406
lemon marmalade,0.006134969325153374,0.014492753623188406
lemon ice cream,0.006134969325153374,0.014492753623188406
turkey forcemeat,0.006134969325153374,0.014492753623188406
ball,0.006134969325153374,0.014492753623188406
pickled walnut,0.006134969325153374,0.014492753623188406
ham essence,0.006134969325153374,0.014492753623188406
game bone,0.006134969325153374,0.014492753623188406
cold slaw,0.018404907975460124,0.014492753623188406
turkey liver,0.018404907975460124,0.014492753623188406
bread sippet,0.006134969325153374,0.014492753623188406
toasted sippet,0.006134969325153374,0.014492753623188406
rooster,0.006134969325153374,0.014492753623188406
loaf crumb,0.006134969325153374,0.014492753623188406
seville orange rind,0.006134969325153374,0.014492753623188406
ginger wine,0.006134969325153374,0.014492753623188406
frangipane,0.006134969325153374,0.014492753623188406
venison sauce,0.012269938650306749,0.014492753623188406
cheshire cheese,0.006134969325153374,0.014492753623188406
red sugar,0.006134969325153374,0.014492753623188406
cavice,0.006134969325153374,0.014492753623188406
eschallot,0.006134969325153374,0.014492753623188406
deep fat,0.03680981595092025,0.014492753623188406
lardoon,0.006134969325153374,0.014492753623188406
chestnut stuffing,0.006134969325153374,0.014492753623188406
almond spongecake,0.006134969325153374,0.014492753623188406
hickory nut meat,0.012269938650306749,0.014492753623188406
indian rice,0.006134969325153374,0.014492753623188406
mushroom pickle,0.006134969325153374,0.014492753623188406
beet leaf,0.006134969325153374,0.014492753623188406
sour cream sauce,0.006134969325153374,0.014492753623188406
white cornmeal,0.006134969325153374,0.014492753623188406
pearl wheat,0.006134969325153374,0.014492753623188406
savory ball,0.006134969325153374,0.014492753623188406
stalk,0.012269938650306749,0.014492753623188406
chocolate icing,0.03680981595092025,0.014492753623188406
acetic acid,0.006134969325153374,0.014492753623188406
turtle stock,0.006134969325153374,0.014492753623188406
catawba,0.018404907975460124,0.014492753623188406
peruvian bark,0.006134969325153374,0.014492753623188406
neck skin,0.006134969325153374,0.014492753623188406
muscle,0.006134969325153374,0.014492753623188406
mashed turnip,0.006134969325153374,0.014492753623188406
goose grease,0.03680981595092025,0.014492753623188406
turtle sauce,0.006134969325153374,0.014492753623188406
gravy beef,0.006134969325153374,0.014492753623188406
white asparagus,0.006134969325153374,0.014492753623188406
dressing,0.012269938650306749,0.014492753623188406
marchpane paste,0.006134969325153374,0.014492753623188406
alkanet,0.006134969325153374,0.014492753623188406
beef olive,0.006134969325153374,0.014492753623188406
caramel sauce,0.012269938650306749,0.014492753623188406
mutton fillet,0.006134969325153374,0.014492753623188406
pickled oyster,0.006134969325153374,0.014492753623188406
gelatine water,0.006134969325153374,0.014492753623188406
goose oil,0.17791411042944785,0.014492753623188406
liver sauce,0.006134969325153374,0.014492753623188406
horseraddish,0.006134969325153374,0.014492753623188406
giblet sauce,0.018404907975460124,0.014492753623188406
sponge biscuit,0.006134969325153374,0.014492753623188406
sweet wine sauce,0.006134969325153374,0.014492753623188406
brown butter,0.006134969325153374,0.014492753623188406
potato soup,0.012269938650306749,0.014492753623188406
dried split pea,0.012269938650306749,0.014492753623188406
roasted venison,0.006134969325153374,0.014492753623188406
roasted pigeon,0.006134969325153374,0.014492753623188406
pickle liquor,0.006134969325153374,0.014492753623188406
pomegranate,0.006134969325153374,0.014492753623188406
hind leg,0.006134969325153374,0.014492753623188406
shin bone,0.018404907975460124,0.014492753623188406
marigold,0.006134969325153374,0.014492753623188406
fore quarter,0.006134969325153374,0.014492753623188406
saddle,0.024539877300613498,0.014492753623188406
dried corn,0.006134969325153374,0.014492753623188406
water bread,0.006134969325153374,0.014492753623188406
raisin seed,0.006134969325153374,0.014492753623188406
seafish,0.006134969325153374,0.014492753623188406
loganberry,0.018404907975460124,0.014492753623188406
current jelly,0.006134969325153374,0.014492753623188406
canned pineapple,0.012269938650306749,0.014492753623188406
lamb forcemeat,0.006134969325153374,0.014492753623188406
green corn ear,0.012269938650306749,0.014492753623188406
loin bone,0.006134969325153374,0.014492753623188406
salaratus,0.006134969325153374,0.014492753623188406
meat liquor,0.006134969325153374,0.014492753623188406
red beet,0.03067484662576687,0.014492753623188406
fried mush,0.006134969325153374,0.014492753623188406
golden pippin,0.006134969325153374,0.014492753623188406
loose hop,0.006134969325153374,0.014492753623188406
green hickory,0.006134969325153374,0.014492753623188406
stuffed tomato,0.012269938650306749,0.014492753623188406
shallot sauce,0.006134969325153374,0.014492753623188406
minced veal,0.006134969325153374,0.014492753623188406
minced suet,0.006134969325153374,0.014492753623188406
black molass,0.012269938650306749,0.014492753623188406
grapevine leaf,0.012269938650306749,0.014492753623188406
cabbage pickle,0.006134969325153374,0.014492753623188406
pickled peach,0.012269938650306749,0.014492753623188406
ginger syrup,0.012269938650306749,0.014492753623188406
canned shrimp,0.012269938650306749,0.014492753623188406
cusenier grenadine,0.006134969325153374,0.011594202898550725
kornlet,0.006134969325153374,0.011594202898550725
cream puff paste,0.006134969325153374,0.011594202898550725
sauce béarnaise,0.006134969325153374,0.011594202898550725
fish juice,0.012269938650306749,0.011594202898550725
penny loaf crumb,0.006134969325153374,0.011594202898550725
salted cucumber,0.006134969325153374,0.011594202898550725
bake bean,0.006134969325153374,0.011594202898550725
preserved currant,0.006134969325153374,0.011594202898550725
beef essence,0.006134969325153374,0.011594202898550725
fruit peel,0.006134969325153374,0.011594202898550725
asparagus cream,0.006134969325153374,0.011594202898550725
salt pork,0.006134969325153374,0.011594202898550725
cocoanut cake,0.006134969325153374,0.011594202898550725
italian paste,0.006134969325153374,0.011594202898550725
apple cider,0.006134969325153374,0.011594202898550725
fruit tart,0.006134969325153374,0.011594202898550725
jamaica pepper,0.006134969325153374,0.011594202898550725
quince jam,0.006134969325153374,0.011594202898550725
melted fat,0.012269938650306749,0.011594202898550725
smoked pork sausage,0.006134969325153374,0.011594202898550725
turtle egg,0.006134969325153374,0.011594202898550725
french cream,0.012269938650306749,0.011594202898550725
old gin,0.006134969325153374,0.011594202898550725
duck stuffing,0.006134969325153374,0.011594202898550725
pale wine,0.012269938650306749,0.011594202898550725
mixed tea,0.012269938650306749,0.011594202898550725
smelt fillet,0.006134969325153374,0.011594202898550725
kirsch,0.049079754601226995,0.011594202898550725
parsley leaf,0.006134969325153374,0.011594202898550725
french bread,0.006134969325153374,0.011594202898550725
yeast bread,0.006134969325153374,0.011594202898550725
french roll crumb,0.006134969325153374,0.011594202898550725
royal custard,0.006134969325153374,0.011594202898550725
tamarind pulp,0.006134969325153374,0.011594202898550725
sand,0.006134969325153374,0.011594202898550725
rock cod,0.006134969325153374,0.011594202898550725
cognac brandy,0.006134969325153374,0.011594202898550725
aromatic herb,0.03067484662576687,0.011594202898550725
scotch whisky,0.006134969325153374,0.011594202898550725
chicken giblet,0.05521472392638037,0.011594202898550725
white onion,0.006134969325153374,0.011594202898550725
lobster claw,0.006134969325153374,0.011594202898550725
dried yeast,0.006134969325153374,0.011594202898550725
roasted tenderloin,0.006134969325153374,0.011594202898550725
mushroom cap,0.018404907975460124,0.011594202898550725
lobster shell,0.006134969325153374,0.011594202898550725
lemon spirit,0.006134969325153374,0.011594202898550725
goose egg,0.006134969325153374,0.011594202898550725
camphor,0.006134969325153374,0.011594202898550725
biscuit paste,0.006134969325153374,0.011594202898550725
sugar biscuit,0.006134969325153374,0.011594202898550725
squab chicken,0.006134969325153374,0.011594202898550725
plantain,0.006134969325153374,0.011594202898550725
fine white corn meal,0.006134969325153374,0.011594202898550725
tunny fish,0.012269938650306749,0.011594202898550725
seasoned crumb,0.006134969325153374,0.011594202898550725
cream chicken forcemeat,0.006134969325153374,0.011594202898550725
boil egg,0.006134969325153374,0.011594202898550725
lemon cheese,0.006134969325153374,0.011594202898550725
boil potato,0.006134969325153374,0.011594202898550725
fried smelt,0.006134969325153374,0.011594202898550725
roasted lamb,0.006134969325153374,0.011594202898550725
preserved cranberry,0.006134969325153374,0.011594202898550725
mealy potato,0.006134969325153374,0.011594202898550725
thin paste,0.006134969325153374,0.011594202898550725
boil milk,0.006134969325153374,0.011594202898550725
powdered mace,0.012269938650306749,0.011594202898550725
beef jelly,0.006134969325153374,0.011594202898550725
brown paper,0.012269938650306749,0.011594202898550725
eschalot wine,0.006134969325153374,0.011594202898550725
powdered cochineal,0.006134969325153374,0.011594202898550725
rennet wine,0.006134969325153374,0.011594202898550725
crab apple jelly,0.006134969325153374,0.011594202898550725
vanilla icing,0.006134969325153374,0.011594202898550725
saffron leaf,0.006134969325153374,0.011594202898550725
patty shell,0.012269938650306749,0.011594202898550725
veal round,0.006134969325153374,0.011594202898550725
ham toast,0.006134969325153374,0.011594202898550725
paprika sauce,0.012269938650306749,0.011594202898550725
roll crumb,0.006134969325153374,0.011594202898550725
wheat bread crumb,0.006134969325153374,0.011594202898550725
swiss cream,0.006134969325153374,0.011594202898550725
orange butter,0.006134969325153374,0.011594202898550725
tenderloin of beef,0.006134969325153374,0.011594202898550725
clam chowder,0.006134969325153374,0.011594202898550725
wheatena,0.006134969325153374,0.011594202898550725
béarnaise sauce,0.006134969325153374,0.011594202898550725
sour beer,0.006134969325153374,0.011594202898550725
crab leg,0.006134969325153374,0.011594202898550725
romano,0.006134969325153374,0.011594202898550725
cardamon seed,0.018404907975460124,0.011594202898550725
asparagus liquor,0.006134969325153374,0.011594202898550725
veal liver,0.05521472392638037,0.011594202898550725
dried flour,0.006134969325153374,0.011594202898550725
almond sauce,0.006134969325153374,0.011594202898550725
bacon breast,0.006134969325153374,0.011594202898550725
crackling,0.006134969325153374,0.011594202898550725
preserved quinces,0.006134969325153374,0.011594202898550725
pineapple marmalade,0.018404907975460124,0.011594202898550725
elderberry wine,0.006134969325153374,0.011594202898550725
dried sour apple,0.006134969325153374,0.011594202898550725
seawater,0.006134969325153374,0.011594202898550725
cayenne butter,0.006134969325153374,0.011594202898550725
cauliflower sauce,0.006134969325153374,0.011594202898550725
jamaican spirit,0.012269938650306749,0.011594202898550725
radish pod,0.006134969325153374,0.011594202898550725
preserved fig,0.024539877300613498,0.011594202898550725
roasted leg,0.006134969325153374,0.011594202898550725
canteloupe,0.006134969325153374,0.011594202898550725
mashed sweet potato,0.012269938650306749,0.011594202898550725
raw ham,0.012269938650306749,0.011594202898550725
sheep brain,0.006134969325153374,0.011594202898550725
clarified honey,0.006134969325153374,0.011594202898550725
dried rusk,0.006134969325153374,0.011594202898550725
panada,0.006134969325153374,0.011594202898550725
tumerick,0.006134969325153374,0.011594202898550725
tail,0.018404907975460124,0.011594202898550725
sweetbread stock,0.006134969325153374,0.011594202898550725
canned oyster,0.006134969325153374,0.011594202898550725
clam water,0.006134969325153374,0.011594202898550725
nasturtian,0.006134969325153374,0.011594202898550725
peach cordial,0.012269938650306749,0.011594202898550725
powdered thyme,0.006134969325153374,0.011594202898550725
chocolate jelly,0.006134969325153374,0.011594202898550725
pear marmalade,0.006134969325153374,0.011594202898550725
laurel leaf,0.08588957055214724,0.011594202898550725
tongue fillet,0.006134969325153374,0.011594202898550725
cheese toast,0.006134969325153374,0.011594202898550725
white heart,0.006134969325153374,0.011594202898550725
rock candy syrup,0.006134969325153374,0.011594202898550725
wafer,0.024539877300613498,0.011594202898550725
partridge meat,0.006134969325153374,0.011594202898550725
h-bone,0.006134969325153374,0.011594202898550725
spanish mackerel,0.024539877300613498,0.011594202898550725
white calf,0.006134969325153374,0.011594202898550725
pig skin,0.012269938650306749,0.011594202898550725
halford sauce,0.006134969325153374,0.011594202898550725
puff paste crust,0.012269938650306749,0.011594202898550725
roasted capon,0.006134969325153374,0.011594202898550725
bacon rind,0.006134969325153374,0.011594202898550725
asparagus broth,0.006134969325153374,0.011594202898550725
wild boar,0.006134969325153374,0.011594202898550725
bee honey,0.006134969325153374,0.011594202898550725
ham broth,0.006134969325153374,0.011594202898550725
preserved tomato,0.012269938650306749,0.011594202898550725
calf tongue,0.018404907975460124,0.011594202898550725
veal tongue,0.006134969325153374,0.011594202898550725
olive sauce,0.006134969325153374,0.011594202898550725
turmeric vinegar,0.006134969325153374,0.011594202898550725
maraschino cordial,0.024539877300613498,0.011594202898550725
preserved watermelon,0.006134969325153374,0.011594202898550725
beef sausage,0.006134969325153374,0.011594202898550725
green split pea,0.006134969325153374,0.011594202898550725
white gelatine,0.006134969325153374,0.011594202898550725
charlotte russe,0.012269938650306749,0.011594202898550725
prairie chicken,0.012269938650306749,0.011594202898550725
guinea hen,0.006134969325153374,0.011594202898550725
foot gelatine,0.006134969325153374,0.011594202898550725
teal,0.006134969325153374,0.011594202898550725
sausage forcemeat,0.006134969325153374,0.011594202898550725
pineapple pulp,0.006134969325153374,0.011594202898550725
pineapple extract,0.006134969325153374,0.011594202898550725
cantaloupe pickle,0.006134969325153374,0.011594202898550725
sweet ham,0.012269938650306749,0.011594202898550725
white radish,0.012269938650306749,0.011594202898550725
magnesia,0.006134969325153374,0.011594202898550725
cheek,0.006134969325153374,0.011594202898550725
lobster coral butter,0.006134969325153374,0.011594202898550725
dried plum,0.006134969325153374,0.011594202898550725
bacon dripping,0.012269938650306749,0.011594202898550725
yellow sugar,0.012269938650306749,0.011594202898550725
raisin bread,0.006134969325153374,0.011594202898550725
loin chop,0.006134969325153374,0.011594202898550725
cream fish forcemeat,0.006134969325153374,0.011594202898550725
english plum,0.018404907975460124,0.011594202898550725
french caper,0.006134969325153374,0.011594202898550725
game liver,0.006134969325153374,0.011594202898550725
scotch pea,0.006134969325153374,0.011594202898550725
short paste,0.006134969325153374,0.011594202898550725
chicken liquor,0.006134969325153374,0.011594202898550725
yellow orange,0.006134969325153374,0.011594202898550725
chicken tart,0.006134969325153374,0.011594202898550725
tobasco oil,0.006134969325153374,0.011594202898550725
orange tart,0.006134969325153374,0.011594202898550725
maderia wine,0.006134969325153374,0.011594202898550725
wheat cream,0.018404907975460124,0.011594202898550725
almond butter,0.006134969325153374,0.011594202898550725
stock gravy,0.006134969325153374,0.011594202898550725
french roll crust,0.006134969325153374,0.011594202898550725
white mushroom sauce,0.006134969325153374,0.011594202898550725
indian pickle,0.006134969325153374,0.011594202898550725
nut cheese,0.006134969325153374,0.011594202898550725
rice paste,0.012269938650306749,0.011594202898550725
candied ginger,0.006134969325153374,0.011594202898550725
savoury seasoning,0.006134969325153374,0.011594202898550725
hog's head,0.006134969325153374,0.011594202898550725
artichoke paste,0.006134969325153374,0.011594202898550725
amber jelly,0.006134969325153374,0.011594202898550725
wholewheat crust,0.006134969325153374,0.011594202898550725
lemon icing,0.012269938650306749,0.011594202898550725
apricot paste,0.012269938650306749,0.011594202898550725
mutton cutlet,0.006134969325153374,0.011594202898550725
eschalot vinegar,0.006134969325153374,0.011594202898550725
savoury spice,0.006134969325153374,0.011594202898550725
poke,0.006134969325153374,0.011594202898550725
cumin seed,0.006134969325153374,0.011594202898550725
chuck rib,0.006134969325153374,0.011594202898550725
lean chicken,0.006134969325153374,0.011594202898550725
turkey wing,0.006134969325153374,0.011594202898550725
paris plaster,0.006134969325153374,0.011594202898550725
stewed cucumber,0.006134969325153374,0.011594202898550725
stewed meat,0.024539877300613498,0.011594202898550725
roasted meat,0.006134969325153374,0.011594202898550725
barley sugar,0.012269938650306749,0.011594202898550725
white currant jelly,0.006134969325153374,0.011594202898550725
green apricot,0.006134969325153374,0.011594202898550725
partridge liver,0.006134969325153374,0.011594202898550725
chuck,0.024539877300613498,0.011594202898550725
pheasant fillet,0.006134969325153374,0.011594202898550725
white french brandy,0.006134969325153374,0.011594202898550725
asparagus water,0.006134969325153374,0.011594202898550725
stewed pigeon,0.006134969325153374,0.011594202898550725
savoury jelly,0.006134969325153374,0.011594202898550725
preserved gooseberry,0.012269938650306749,0.011594202898550725
english celery,0.006134969325153374,0.011594202898550725
currant cream,0.006134969325153374,0.011594202898550725
soy sauce,0.006134969325153374,0.011594202898550725
duck giblet,0.012269938650306749,0.011594202898550725
bear meat,0.006134969325153374,0.011594202898550725
fruit bread,0.006134969325153374,0.011594202898550725
penny white loaf,0.006134969325153374,0.011594202898550725
black currant jam,0.006134969325153374,0.011594202898550725
stewed beef,0.006134969325153374,0.011594202898550725
barley broth,0.006134969325153374,0.011594202898550725
gooseberry jelly,0.006134969325153374,0.011594202898550725
giblet gravy,0.006134969325153374,0.011594202898550725
pit,0.006134969325153374,0.011594202898550725
filbert nut,0.012269938650306749,0.011594202898550725
pullet,0.012269938650306749,0.011594202898550725
wholewheat,0.018404907975460124,0.011594202898550725
roasted duck,0.006134969325153374,0.011594202898550725
roasted peanut,0.006134969325153374,0.011594202898550725
tart orange,0.018404907975460124,0.011594202898550725
roll wheat,0.006134969325153374,0.011594202898550725
fig sauce,0.006134969325153374,0.011594202898550725
white coffee,0.006134969325153374,0.011594202898550725
fruit coloring,0.0736196319018405,0.011594202898550725
vanilla biscuit,0.006134969325153374,0.011594202898550725
cal,0.024539877300613498,0.011594202898550725
lemon and vanilla mix,0.006134969325153374,0.011594202898550725
oyster stuffing,0.012269938650306749,0.011594202898550725
chicory,0.024539877300613498,0.011594202898550725
knuckle bone,0.006134969325153374,0.011594202898550725
chestnut cream,0.018404907975460124,0.011594202898550725
shortcake,0.006134969325153374,0.011594202898550725
red radish,0.03067484662576687,0.011594202898550725
roll,0.049079754601226995,0.011594202898550725
pear syrup,0.006134969325153374,0.011594202898550725
nut cream,0.006134969325153374,0.011594202898550725
pork lardoon,0.006134969325153374,0.011594202898550725
stone,0.006134969325153374,0.011594202898550725
bergamot,0.012269938650306749,0.011594202898550725
beef neck,0.006134969325153374,0.011594202898550725
vichy,0.006134969325153374,0.011594202898550725
tail meat,0.006134969325153374,0.011594202898550725
cream vanilla sauce,0.012269938650306749,0.011594202898550725
sassafras leaf,0.006134969325153374,0.011594202898550725
junket tablet,0.006134969325153374,0.011594202898550725
sweet briar,0.006134969325153374,0.011594202898550725
canned apricot,0.006134969325153374,0.011594202898550725
raspberry brandy,0.006134969325153374,0.011594202898550725
vine,0.006134969325153374,0.011594202898550725
candied citron peel,0.006134969325153374,0.011594202898550725
pearl sago,0.012269938650306749,0.011594202898550725
dried sweet corn,0.006134969325153374,0.011594202898550725
wholewheat bread,0.006134969325153374,0.011594202898550725
italian chestnut,0.012269938650306749,0.011594202898550725
shell bean,0.006134969325153374,0.011594202898550725
beef shank,0.012269938650306749,0.011594202898550725
tapioca jelly,0.006134969325153374,0.011594202898550725
coffee milk,0.006134969325153374,0.011594202898550725
spanish chestnut,0.012269938650306749,0.011594202898550725
sago milk,0.006134969325153374,0.011594202898550725
vermouth,0.012269938650306749,0.011594202898550725
water gruel,0.006134969325153374,0.011594202898550725
barley gruel,0.006134969325153374,0.011594202898550725
pepper seed,0.012269938650306749,0.011594202898550725
biscuit crust,0.012269938650306749,0.011594202898550725
goose leg,0.006134969325153374,0.011594202898550725
stale white bread,0.024539877300613498,0.011594202898550725
penny loaf,0.006134969325153374,0.011594202898550725
dried pear,0.006134969325153374,0.011594202898550725
bacardi rum,0.006134969325153374,0.011594202898550725
strawberry cordial,0.006134969325153374,0.011594202898550725
preserve orange peel,0.006134969325153374,0.011594202898550725
pineapple peel,0.006134969325153374,0.011594202898550725
neroli essence,0.006134969325153374,0.011594202898550725
lye,0.024539877300613498,0.011594202898550725
meat pie,0.006134969325153374,0.011594202898550725
lemonzest,0.018404907975460124,0.011594202898550725
pig ear,0.006134969325153374,0.011594202898550725
damask rise leaf,0.006134969325153374,0.011594202898550725
verdigris,0.006134969325153374,0.011594202898550725
chocolate cake,0.006134969325153374,0.011594202898550725
homony,0.006134969325153374,0.011594202898550725
apple vinegar,0.006134969325153374,0.011594202898550725
nutmeg melon,0.006134969325153374,0.011594202898550725
charlotte russe mixture,0.006134969325153374,0.011594202898550725
porter apple,0.006134969325153374,0.011594202898550725
croustade,0.006134969325153374,0.011594202898550725
plant,0.006134969325153374,0.011594202898550725
stale sponge cake,0.024539877300613498,0.011594202898550725
abricontine,0.006134969325153374,0.011594202898550725
powdered charcoal,0.006134969325153374,0.011594202898550725
bullock blood,0.006134969325153374,0.011594202898550725
jujube,0.006134969325153374,0.011594202898550725
whipped white,0.006134969325153374,0.011594202898550725
flour dough,0.006134969325153374,0.011594202898550725
chocolate nut,0.006134969325153374,0.011594202898550725
paring,0.018404907975460124,0.011594202898550725
pine,0.006134969325153374,0.011594202898550725
eel broth,0.018404907975460124,0.011594202898550725
tomato jelly,0.024539877300613498,0.011594202898550725
sassafras root,0.006134969325153374,0.011594202898550725
boil fowl,0.006134969325153374,0.011594202898550725
warm,0.006134969325153374,0.011594202898550725
savory seasoning,0.006134969325153374,0.011594202898550725
dry sand,0.006134969325153374,0.011594202898550725
caramel syrup,0.006134969325153374,0.011594202898550725
lemon point,0.006134969325153374,0.011594202898550725
game breast,0.006134969325153374,0.011594202898550725
pickled egg,0.006134969325153374,0.011594202898550725
pip,0.006134969325153374,0.011594202898550725
pulverized thyme,0.006134969325153374,0.011594202898550725
pickled cauliflower,0.006134969325153374,0.011594202898550725
gudgeon,0.006134969325153374,0.011594202898550725
cherry currant,0.012269938650306749,0.011594202898550725
oak leaf,0.006134969325153374,0.011594202898550725
bellflower,0.006134969325153374,0.011594202898550725
cabbage sprout,0.006134969325153374,0.011594202898550725
sugar paste,0.006134969325153374,0.011594202898550725
mustard pickle,0.018404907975460124,0.011594202898550725
tansy,0.006134969325153374,0.011594202898550725
catechu,0.006134969325153374,0.011594202898550725
italian meringue,0.006134969325153374,0.011594202898550725
nonpareil,0.006134969325153374,0.011594202898550725
manioca,0.006134969325153374,0.011594202898550725
dried sawdust,0.006134969325153374,0.011594202898550725
rye whisky,0.006134969325153374,0.011594202898550725
powdered allspice,0.006134969325153374,0.011594202898550725
french artichoke,0.012269938650306749,0.011594202898550725
corned husk,0.018404907975460124,0.011594202898550725
french fruit,0.012269938650306749,0.011594202898550725
powdered saltpetre,0.006134969325153374,0.008695652173913044
corn cake,0.006134969325153374,0.008695652173913044
piquant sauce,0.006134969325153374,0.008695652173913044
horseradish cream sauce,0.006134969325153374,0.008695652173913044
syrup molass,0.006134969325153374,0.008695652173913044
reed bird,0.012269938650306749,0.008695652173913044
quince honey,0.006134969325153374,0.008695652173913044
lemon apple,0.006134969325153374,0.008695652173913044
shad fillet,0.006134969325153374,0.008695652173913044
salted milk,0.012269938650306749,0.008695652173913044
hot,0.006134969325153374,0.008695652173913044
green nasturtian seed,0.006134969325153374,0.008695652173913044
dried meal,0.012269938650306749,0.008695652173913044
crawfish meat,0.006134969325153374,0.008695652173913044
dried flower,0.006134969325153374,0.008695652173913044
smoked salmon,0.012269938650306749,0.008695652173913044
cochineal syrup,0.006134969325153374,0.008695652173913044
cinnamon bun,0.006134969325153374,0.008695652173913044
tartare,0.012269938650306749,0.008695652173913044
nut bread,0.006134969325153374,0.008695652173913044
horseradish butter,0.006134969325153374,0.008695652173913044
fish ball,0.006134969325153374,0.008695652173913044
india currant,0.006134969325153374,0.008695652173913044
bread croustade,0.006134969325153374,0.008695652173913044
mellow sweet apple,0.006134969325153374,0.008695652173913044
maple molass,0.006134969325153374,0.008695652173913044
leg of lamb,0.006134969325153374,0.008695652173913044
thigh bone,0.006134969325153374,0.008695652173913044
pickle sauce,0.006134969325153374,0.008695652173913044
sponge finger,0.006134969325153374,0.008695652173913044
soap fat,0.006134969325153374,0.008695652173913044
breast piece,0.006134969325153374,0.008695652173913044
potato and cream,0.006134969325153374,0.008695652173913044
mayonnaise sauce,0.06748466257668712,0.008695652173913044
tapioca apple,0.006134969325153374,0.008695652173913044
fresh egg yolk,0.006134969325153374,0.008695652173913044
rabbit tenderloin,0.006134969325153374,0.008695652173913044
nut meal,0.006134969325153374,0.008695652173913044
cracked wheat,0.03067484662576687,0.008695652173913044
papillote,0.006134969325153374,0.008695652173913044
cox's sparkle gelatine,0.006134969325153374,0.008695652173913044
coffee sugar,0.006134969325153374,0.008695652173913044
roasted chestnut,0.018404907975460124,0.008695652173913044
bread - crumb,0.006134969325153374,0.008695652173913044
cream soda,0.006134969325153374,0.008695652173913044
butter seasoning,0.006134969325153374,0.008695652173913044
oiled paper,0.006134969325153374,0.008695652173913044
buttered,0.006134969325153374,0.008695652173913044
stale,0.006134969325153374,0.008695652173913044
sorrel juice,0.006134969325153374,0.008695652173913044
dandelion wine,0.006134969325153374,0.008695652173913044
lean broth,0.006134969325153374,0.008695652173913044
walnut meal,0.006134969325153374,0.008695652173913044
crab coral,0.006134969325153374,0.008695652173913044
porgy,0.006134969325153374,0.008695652173913044
white forcemeat,0.006134969325153374,0.008695652173913044
turkey broth,0.006134969325153374,0.008695652173913044
eel fillet,0.006134969325153374,0.008695652173913044
chicken fillet,0.006134969325153374,0.008695652173913044
salted almond,0.006134969325153374,0.008695652173913044
cotton,0.006134969325153374,0.008695652173913044
white game,0.006134969325153374,0.008695652173913044
biscuit crumb,0.006134969325153374,0.008695652173913044
fish cream forcemeat,0.006134969325153374,0.008695652173913044
orange flour water,0.006134969325153374,0.008695652173913044
stale beer,0.012269938650306749,0.008695652173913044
edam,0.006134969325153374,0.008695652173913044
beef meat,0.006134969325153374,0.008695652173913044
fecula,0.006134969325153374,0.008695652173913044
pimento cheese,0.006134969325153374,0.008695652173913044
tamarind infusion,0.006134969325153374,0.008695652173913044
almond cake,0.006134969325153374,0.008695652173913044
ripe fruit,0.006134969325153374,0.008695652173913044
partridge bone,0.006134969325153374,0.008695652173913044
apple tea,0.006134969325153374,0.008695652173913044
herb forcemeat,0.006134969325153374,0.008695652173913044
mock turtle,0.006134969325153374,0.008695652173913044
cook oil,0.006134969325153374,0.008695652173913044
seasoning herb,0.006134969325153374,0.008695652173913044
jelly stock,0.006134969325153374,0.008695652173913044
brussels cabbage,0.006134969325153374,0.008695652173913044
roasedt beef bone,0.006134969325153374,0.008695652173913044
sherry syrup,0.006134969325153374,0.008695652173913044
snail,0.006134969325153374,0.008695652173913044
garlic butter,0.006134969325153374,0.008695652173913044
